zip,arealand_zcta,geoid,arealand_part
82201,4296213689,5634320,291508
82201,4296213689,5644252,2222584
82201,4296213689,5671295,191635178
82201,4296213689,5682967,5957495
82201,4296213689,5683040,10614555
82201,4296213689,5683100,3001103
82201,4296213689,5686737,6220116
82210,735082355,5614165,7925318
82212,934696331,5628230,623434
82213,1026340412,5632290,1527490
82214,194557930,5634320,2355083
82215,157542956,5635625,671197
82217,222203760,5636060,2616109
82218,2629543,5639250,664972
82221,846199166,5643745,1001187
82222,638689747,5644615,64455928
82223,320273401,5628230,27838
82223,320273401,5646790,806404
82224,264707063,5647805,150646
82225,2883859018,5644615,12167823
82225,2883859018,5648530,5356552
82225,2883859018,5650270,33068
82227,644589843,5650270,670810
82229,537743344,5647805,82158
82240,1721679351,5639250,37508
82240,1721679351,5677530,9644842
82242,250554733,5679705,4732789
82243,130267608,5680285,3459375
82244,801444113,5636060,1795318
82244,801444113,5686665,550880
82301,2417537331,5663900,21363031
82310,131715964,5640555,53066534
82321,436335640,5604740,1308869
82322,13658570,5604885,3662146
82323,39594736,5620690,340113
82324,423055044,5624025,716445
82325,1135244866,5624750,4136211
82325,1135244866,5666075,698268
82327,803014198,5635335,5296032
82329,815718545,5651575,8956736
82331,1319779838,5667670,5393703
82331,1319779838,5668685,8801762
82334,422442913,5671150,6297302
82336,1254057032,5681300,4214138
82401,1459984077,5684925,11882743
82410,403571839,5605320,6041279
82410,403571839,5649980,104328
82411,345369318,5611120,2619106
82412,34474432,5611700,2347532
82414,7010806160,5615760,26456741
82420,137911486,5617645,2261776
82421,192474541,5619530,2622910
82423,32030402,5629825,1146743
82426,724186587,5633885,4891653
82426,724186587,5669700,112891
82428,262639802,5639395,10627224
82430,9709624,5642730,395235
82431,1242827992,5647950,2853718
82432,352494425,5605320,79072
82432,352494425,5649980,2105373
82433,1976741814,5651720,2256855
82435,2006653316,5630985,8785779
82435,2006653316,5662450,11109803
82435,2006653316,5663465,12979976
82440,1646587,5663465,1646587
82441,965643641,5669700,2842427
82442,1591877883,5675790,473488
82443,2729687632,5622720,469842
82443,2729687632,5648240,51973795
82443,2729687632,5659332,16916401
82443,2729687632,5676515,6181857
82501,1798071618,5603000,43651458
82501,1798071618,5640945,3468109
82501,1798071618,5666220,26780417
82510,165539402,5603000,27933709
82510,165539402,5625330,40591012
82512,1807616227,5618225,81452764
82513,3741364382,5621415,9012660
82514,417347709,5628665,48705088
82515,22729176,5638960,1103495
82516,711808885,5640945,78252205
82520,3868016414,5604015,20188272
82520,3868016414,5609307,47090354
82520,3868016414,5625330,43606523
82520,3868016414,5628665,5398456
82520,3868016414,5640555,20320289
82520,3868016414,5644760,24299196
82523,1234393559,5660130,521348
82601,1239998286,5602877,34488821
82601,1239998286,5605245,5436345
82601,1239998286,5613150,34642387
82601,1239998286,5613222,89801572
82601,1239998286,5635552,4041703
82601,1239998286,5638307,23617413
82601,1239998286,5653460,1605810
82604,2715253953,5606407,6515759
82604,2715253953,5613150,18762267
82604,2715253953,5613222,3076689
82604,2715253953,5653460,4045149
82604,2715253953,5655200,9807703
82604,2715253953,5664400,1136964
82604,2715253953,5680575,12333735
82609,168863512,5613150,15335614
82609,168863512,5625765,438616
82620,1063019052,5601115,3138502
82633,6670053313,5621125,16923225
82633,6670053313,5625185,8722001
82633,6670053313,5658100,2664173
82635,18190019,5623155,772991
82636,345853962,5610175,1692743
82636,345853962,5625765,8533010
82636,345853962,5651285,3639547
82637,1651559826,5632435,5966174
82637,1651559826,5667440,1785751
82639,2895455613,5641353,1136914
82643,37112545,5652445,1271016
82644,2104476,5613150,16769
82644,2104476,5653460,2021003
82648,487498180,5662305,15339720
82649,1523252096,5670570,9277377
82701,4658081918,5637727,5674730
82701,4658081918,5656215,6633021
82712,202804763,5606480,1431414
82716,3063206299,5631855,16948418
82718,4135606927,5631855,42962503
82718,4135606927,5671350,1076799
82718,4135606927,5685015,435430
82720,1594163885,5639105,2234228
82721,1804788103,5654185,3271229
82721,1804788103,5661610,3411202
82723,354394261,5658680,4985033
82729,1389268389,5674195,7902702
82730,1556466934,5679125,6240046
82732,199087849,5685015,7436717
82801,1364176964,5606770,2919402
82801,1364176964,5662269,4961948
82801,1364176964,5669845,32850653
82831,1540909812,5603725,4529774
82832,349367898,5673615,3771216
82833,310050556,5606770,1757875
82834,4367196817,5610685,11605255
82835,1323719119,5615325,433110
82836,1016856405,5619385,1418591
82838,386158998,5659985,23947011
82839,288801006,5659985,895886
82839,288801006,5663755,1837206
82842,23361676,5673615,14694635
82901,2790619325,5603652,2985549
82901,2790619325,5615400,3106286
82901,2790619325,5656700,38220947
82901,2790619325,5662812,852376
82901,2790619325,5665060,3007678
82901,2790619325,5667235,51160520
82901,2790619325,5675355,9077584
82922,775907277,5608365,136697293
82923,2586937319,5609235,4887958
82925,1826099240,5617210,10493800
82929,8145700,5646935,7015006
82930,2477195313,5605625,4980650
82930,2477195313,5625620,26647969
82932,415368607,5623010,34993597
82932,415368607,5626055,62016670
82933,199643609,5627940,5156543
82933,199643609,5666655,680677
82934,18529203,5632870,6701923
82935,347812649,5633740,26244586
82935,347812649,5640265,8299382
82936,203675589,5647370,117035883
82937,229389990,5648675,4025173
82937,229389990,5679270,4616794
82938,387938809,5649400,15155103
82938,387938809,5681703,8060939
82939,202829595,5613005,8148029
82939,202829595,5655345,2249035
82941,1731137915,5617210,2435502
82941,1731137915,5661580,5605831
82942,25537409,5662160,5636216
82943,101253436,5665060,7669018
82944,312101040,5666655,7369234
82945,177093810,5674775,2895917
83001,1246908241,5637945,112548930
83001,1246908241,5640120,7669882
83001,1246908241,5663100,1708755
83001,1246908241,5671947,29656381
83011,861139263,5641860,1094937
83014,554660103,5654402,17450483
83014,554660103,5683765,59631986
83025,35979767,5675935,14871153
83101,1373083370,5620110,1119475
83101,1373083370,5627650,9004954
83101,1373083370,5642005,12152995
83101,1373083370,5657375,465527
83101,1373083370,5657810,7463
83110,392610372,5600245,11496940
83110,392610372,5625910,5984979
83110,392610372,5634030,3154088
83110,392610372,5658970,8248285
83110,392610372,5671440,853224
83111,38915538,5604160,9479236
83112,147751732,5606045,12492492
83112,147751732,5634030,3757065
83112,147751732,5678400,12647708
83113,2485273863,5607060,1315541
83113,2485273863,5650415,2349617
83114,910785048,5615905,3379066
83114,910785048,5675572,7698870
83115,876418851,5618950,13157107
83116,7442205,5620110,1902080
83116,7442205,5642005,5540125
83118,241014807,5625475,5104402
83118,241014807,5656520,13075698
83119,34384258,5625910,1115630
83120,354786548,5630115,10419904
83121,7534074,5642005,192165
83122,19250088,5634030,5313208
83123,118619464,5643455,2513916
83124,83960865,5657810,1013214
83126,29751655,5671440,5190514
83127,598638759,5606045,366580
83127,598638759,5673180,7032555
83127,598638759,5676370,3835563
83128,962348351,5601695,2571767
83128,962348351,5601888,13113178
83128,962348351,5601936,3195455
83201,88590395,1614680,2479
83201,88590395,1664090,30354174
83202,432125582,1614680,15548657
83202,432125582,1628360,69567119
83202,432125582,1664090,4298743
83202,432125582,1683170,7349208
83203,1131114,1628360,1131114
83204,725390701,1602935,87759037
83204,725390701,1664090,50019318
83209,1734954,1664090,1734954
83210,696366964,1600100,2666800
83211,1925444624,1601900,4179332
83213,1752858950,1603160,2767142
83213,1752858950,1611710,438672
83214,283026215,1603340,1164537
83215,205591,1603970,205591
83217,775793546,1604420,1576811
83218,1170451,1605230,704127
83221,1879311585,1607840,15342903
83221,1879311585,1628360,20279398
83221,1879311585,1634030,5947941
83221,1879311585,1654370,6312403
83221,1879311585,1668230,5556240
83221,1879311585,1668860,2875431
83223,8039587,1608560,2358090
83226,5206861551,1613780,5109726
83227,575507063,1615490,156609
83228,180029203,1616120,5954328
83228,180029203,1660040,677032
83232,21353285,1620710,9518374
83234,699908168,1622600,2534051
83236,562397339,1605230,53931
83236,562397339,1627910,1484415
83237,60123214,1628810,3372429
83239,183950001,1630340,1761926
83241,510220202,1632500,2581942
83245,254374479,1640330,2495646
83246,352505983,1645820,1794059
83250,219418219,1648880,5772029
83251,2911543213,1647890,5048805
83251,2911543213,1649240,2243188
83252,1907251380,1650140,4375082
83254,1446121370,1606670,16832079
83254,1446121370,1653920,6004312
83255,539282173,1647890,16494066
83255,539282173,1654100,735534
83261,61285631,1608560,108126
83261,61285631,1660580,9032947
83263,1071884518,1665260,17685412
83271,668984013,1669130,726144
83272,331308111,1671110,1899405
83274,255500854,1673450,4677257
83276,1796639769,1675195,11466703
83278,4236388741,1615490,9965
83278,4236388741,1676780,1405322
83286,188318095,1620710,7767339
83286,188318095,1687040,4921354
83301,765830744,1638080,2773563
83301,765830744,1682810,48411125
83311,239606396,1601000,1220574
83313,667136052,1606220,3812805
83313,667136052,1629440,6787881
83314,338483766,1608470,1912127
83316,759283246,1610810,4865488
83318,658309674,1611260,15135510
83318,658309674,1637360,3117
83320,1083296324,1612790,8935782
83321,469258550,1613240,247954
83323,527411672,1620980,716839
83324,219665940,1621790,837956
83325,94950150,1624310,807844
83327,2200758570,1626290,2269152
83328,174216391,1627730,2645495
83330,383862403,1632140,3931531
83332,228153143,1634300,1523273
83333,1348357177,1634390,10182915
83334,229230158,1634930,903900
83335,293791240,1636730,931545
83336,91199681,1611260,1433599
83336,91199681,1637360,6488598
83338,715825445,1641320,14656456
83340,1444447015,1643030,8302013
83340,1444447015,1678850,1916092
83341,220630771,1643570,4899969
83341,220630771,1682810,1718734
83342,3182638422,1650230,3573091
83344,454699828,1655900,582292
83346,799149148,1658330,11973102
83347,589753728,1661210,1706478
83349,222012533,1667600,1699770
83350,682928122,1600280,1382355
83350,682928122,1637360,272064
83350,682928122,1653110,272047
83350,682928122,1670660,5332064
83352,563649712,1673900,3039081
83353,23053877,1678850,22805652
83354,51068,1678850,51068
83355,301100815,1686320,3642573
83401,511043346,1601990,4624614
83401,511043346,1639700,14621406
83401,511043346,1640420,367603
83401,511043346,1647080,4027737
83401,511043346,1683350,1652434
83402,442832606,1639700,29239089
83404,64708540,1601990,1984
83404,64708540,1639700,18282976
83406,82941077,1601990,15153305
83406,82941077,1639700,20516
83414,887644994,5601985,21571326
83420,1063887859,1603610,1651672
83420,1063887859,1622780,249877
83420,1063887859,1685420,1722407
83422,325206252,1622690,8212000
83423,1424327525,1622960,7064977
83423,1424327525,1675970,361836
83425,312940937,1634570,494900
83427,215668743,1640420,2648072
83428,644823921,1640510,5985096
83428,644823921,1679120,3445218
83429,1281008510,1640600,14864695
83431,32459190,1646720,1563897
83433,4018105,1640600,887848
83434,112295848,1652030,2673003
83436,259096564,1656800,476247
83438,138455,1660760,138455
83440,470514153,1667420,25278753
83440,470514153,1678040,396011
83442,335226525,1667780,6263403
83442,335226525,1667960,399779
83443,528834390,1667960,947923
83443,528834390,1679120,3912415
83444,413437259,1668500,812208
83445,778905721,1660760,760884
83445,778905721,1671020,4005124
83446,89858308,1675970,2594658
83448,74659400,1678040,4743047
83449,590658646,1640510,412555
83449,590658646,1679120,22375235
83450,333020755,1655450,368820
83451,42957279,1680380,1785679
83452,447846199,1622690,181380
83452,447846199,1680470,1475854
83454,419452,1683350,419452
83455,240116116,1684250,6851114
83460,744525,1667420,744525
83464,2952853898,1645910,799276
83467,2185347161,1671650,6497926
83501,632763693,1646540,44866650
83522,1132626439,1618640,2173677
83523,571858983,1619270,2013527
83524,307376815,1619900,576822
83525,1496440956,1625030,6491360
83526,101528362,1627460,452353
83530,1010869812,1632950,3901409
83535,136399382,1642130,1807350
83536,528272597,1642400,2843465
83537,455015634,1642760,932350
83539,5398475932,1644110,1592600
83540,273209994,1645370,1958486
83540,273209994,1679300,3086851
83543,341229248,1657250,1111711
83544,626750058,1659320,6393757
83545,111631980,1661840,654528
83546,105329302,1662740,2136356
83548,65663156,1667150,438140
83549,1387214433,1667870,1029902
83552,301697611,1677500,241671
83553,279042367,1686050,1033633
83554,563863071,1687310,167662
83555,472593677,1687850,456612
83602,54950296,1604600,5720844
83604,2055867035,1610450,4160660
83605,63786428,1612250,39040943
83605,63786428,1652660,571144
83607,595632563,1612250,15166528
83607,595632563,1658060,298270
83610,1255197260,1612520,1253215
83611,6937958537,1613150,10680740
83611,6937958537,1675160,4788769
83612,1287727180,1618820,2731934
83615,190195751,1622330,1848209
83616,288372811,1608830,1398660
83616,288372811,1623410,75601927
83616,288372811,1676870,1186697
83617,580069007,1625570,6740172
83617,580069007,1646450,231799
83619,82014287,1628990,5661484
83622,720588726,1619720,1141227
83622,720588726,1629710,19087129
83623,638657280,1631690,5069771
83624,686697993,1632770,1488577
83626,17091724,1633490,1994939
83627,225045532,1634750,3044216
83628,163447752,1638170,3657151
83629,501347752,1638620,2814172
83631,436320743,1639610,1722444
83634,404315659,1644290,47791768
83636,6455224,1646450,938345
83637,1178371901,1648250,5251910
83638,1731140294,1648790,23475161
83639,636137111,1650950,1762751
83641,588235677,1651850,1035388
83642,107418181,1608830,20575
83642,107418181,1644290,7826123
83642,107418181,1652120,50652974
83644,118714514,1652660,13872541
83645,1079887914,1652750,6655263
83646,70650729,1623410,231654
83646,70650729,1652120,40175140
83646,70650729,1676870,223049
83647,3896720731,1654730,15701208
83648,25833165,1654820,25833165
83650,3770930623,1655720,10354913
83651,41286883,1612250,1641500
83651,41286883,1656260,19555560
83654,977656769,1656890,1513625
83655,151242405,1656980,1780846
83656,665457,1658060,663170
83660,322044587,1660940,2799189
83661,765619267,1628990,270000
83661,765619267,1661300,10318523
83666,26415754,1663550,2270183
83669,56999923,1676870,18430009
83672,1413360516,1686140,7722837
83676,105600987,1687670,1851669
83677,1052779525,1688660,2548804
83686,227175013,1656260,26553279
83687,127978854,1612250,3338228
83687,127978854,1644290,379386
83687,127978854,1656260,40610398
83702,81200766,1608830,20470622
83703,21065217,1608830,15789324
83703,21065217,1629620,724709
83704,22666607,1608830,22643079
83705,41988420,1608830,30919181
83706,19242650,1608830,19017963
83706,19242650,1629620,7190
83709,87282070,1608830,31180621
83709,87282070,1652120,29543
83712,59439270,1608830,14808196
83713,17101316,1608830,16949335
83714,140347956,1604105,3528133
83714,140347956,1608830,7888070
83714,140347956,1623410,3984352
83714,140347956,1629620,9838079
83714,140347956,1637500,6821609
83716,2691222677,1608830,36367231
83716,2691222677,1668545,77929051
83720,24005,1608830,24005
83725,168038,1608830,168038
83801,453518295,1603700,2881175
83804,137008652,1608290,3844285
83805,2279350794,1609370,6120731
83806,64217117,1609730,412486
83811,275154138,1614950,2551055
83814,502719772,1616750,17326493
83814,502719772,1627550,197627
83814,502719772,1639070,117471
83814,502719772,1668950,9340124
83815,40448314,1616750,24379213
83815,40448314,1620350,6164524
83815,40448314,1636370,132342
83821,128641921,1618010,1272764
83822,89174330,1658600,2110250
83823,395321705,1620890,1702940
83824,191609827,1621520,2477808
83825,1404218,1622510,1393796
83827,24621470,1625120,375603
83830,157419827,1627640,3345524
83832,389626610,1630160,1589880
83833,272417813,1635200,9209640
83835,257455479,1620350,4330
83835,257455479,1636370,26715016
83835,257455479,1636460,1582673
83836,242395425,1623680,1199857
83836,242395425,1638440,2531472
83837,155601619,1642580,10265394
83837,155601619,1685240,2257924
83840,766380,1644200,742076
83841,61916699,1644560,2953051
83843,308131641,1654550,16375541
83844,1519256,1654550,1519256
83845,171029529,1655270,3905462
83846,92378570,1655630,2142949
83849,45844431,1659590,3406255
83850,244095698,1663100,2579331
83851,325369128,1663910,3267668
83852,6461388,1664450,6404004
83852,6461388,1672100,51469
83854,200929278,1635830,2561299
83854,200929278,1636370,43500
83854,200929278,1664810,39289055
83854,200929278,1666340,1293828
83854,200929278,1677050,285215
83855,287714351,1658870,387778
83855,287714351,1664900,1096444
83856,1028023307,1618010,43861
83856,1028023307,1658600,18449
83856,1028023307,1665530,9158215
83857,174278556,1665620,1652833
83858,290393586,1636370,121622
83858,290393586,1666340,15645740
83861,1182196833,1660880,1280403
83861,1182196833,1671470,3075340
83864,1041694830,1622510,6758832
83864,1041694830,1644200,692286
83864,1041694830,1664450,1195776
83864,1041694830,1672100,11026448
83867,10896765,1674440,1176778
83868,17290088,1642580,27343
83868,17290088,1675070,791422
83869,170488493,1676060,6361205
83870,163241658,1680200,485590
83871,290150298,1682360,2049120
83872,99911442,1684430,2613731
83873,660314850,1659590,5024
83873,660314850,1684790,2352704
83876,312412002,1617830,2705972
83876,312412002,1635200,20973
83876,312412002,1668950,438154
83876,312412002,1688480,502488
84001,54329331,4900760,548971
84001,54329331,4906590,3573957
84003,190576281,4901310,28904517
84003,190576281,4911440,97541
84003,190576281,4920120,2786051
84003,190576281,4935190,21884286
84003,190576281,4944320,3719688
84004,80192305,4900540,20602655
84004,80192305,4920120,2023114
84004,80192305,4935190,237206
84005,94571091,4920810,88437400
84005,94571091,4967825,12937
84006,67178146,4915720,807087
84006,67178146,4982950,4101388
84007,53652675,4906590,21657377
84008,4966310,4906920,4966310
84009,27690118,4970850,27649671
84009,27690118,4982950,40447
84010,98463583,4907690,34110773
84010,98463583,4911980,605575
84010,98463583,4955210,143252
84010,98463583,4982840,429012
84010,98463583,4985370,902358
84013,115076529,4911430,51027177
84013,115076529,4920810,17949976
84013,115076529,4924410,46099376
84014,33301619,4911980,12196500
84015,53936795,4913850,18088173
84015,53936795,4914290,15364412
84015,53936795,4974480,2752976
84015,53936795,4983390,17570660
84017,1361634038,4914840,14699598
84017,1361634038,4936730,11676087
84017,1361634038,4981190,13085161
84020,70356628,4920120,70086028
84020,70356628,4935190,25200
84020,70356628,4967440,58448
84021,1568771650,4920340,7258689
84022,373370368,4920450,13493881
84023,457502647,4920780,10895722
84023,457502647,4925910,5908489
84024,20122263,4921880,2117647
84025,36846855,4911980,965285
84025,36846855,4924740,25593620
84025,36846855,4940360,90590
84026,95919024,4926610,18475174
84028,126664673,4927902,60166565
84028,126664673,4927930,22736052
84029,3354484361,4923640,3282675
84029,3354484361,4931120,94005146
84032,850686415,4912420,6280235
84032,850686415,4918140,8460120
84032,850686415,4934200,23293730
84032,850686415,4935120,992484
84032,850686415,4937690,79048159
84032,850686415,4976280,22754533
84033,186680688,4914840,1422328
84033,186680688,4934640,6415734
84035,577373621,4939040,8365398
84036,859520874,4926940,7720446
84036,859520874,4935120,8030423
84036,859520874,4939810,9543162
84036,859520874,4948170,12405134
84036,859520874,4955650,3078596
84036,859520874,4967400,6391971
84036,859520874,4976280,144858
84036,859520874,4985040,5362867
84037,125880746,4924740,186925
84037,125880746,4927490,5925091
84037,125880746,4940360,27109658
84037,125880746,4943660,277514
84038,166371929,4927902,8382713
84038,166371929,4942560,6517316
84039,228348064,4942890,1701225
84040,62802082,4943660,22003141
84040,62802082,4971180,16856
84041,38666994,4913850,28758
84041,38666994,4943660,35975507
84042,20535119,4945090,19516229
84042,20535119,4960930,433941
84042,20535119,4980420,584949
84043,80649492,4906810,3220
84043,80649492,4920120,2274649
84043,80649492,4944320,67766543
84043,80649492,4967825,4180371
84044,189846736,4947290,39125264
84044,189846736,4967000,6272346
84044,189846736,4983470,2514716
84045,134516515,4920810,189929
84045,134516515,4944320,1308301
84045,134516515,4967825,53204320
84046,292183475,4947620,2681108
84047,16532242,4916270,569094
84047,16532242,4949710,14701357
84047,16532242,4953230,37021
84047,16532242,4967440,626412
84047,16532242,4982950,571961
84049,193354894,4912420,0
84049,193354894,4937924,578645
84049,193354894,4949820,14374007
84050,1003773260,4923310,9783881
84050,1003773260,4951910,7683160
84050,1003773260,4952460,14017983
84052,369993066,4953340,2612659
84053,80701596,4954110,9768292
84054,22199388,4907690,6628
84054,22199388,4955210,19795027
84055,327081480,4955650,13941557
84056,24960248,4913850,1862007
84056,24960248,4971180,23398
84056,24960248,4974480,1031735
84057,15955860,4945090,15337
84057,15955860,4957300,15940523
84058,20792175,4957300,15731386
84058,20792175,4962470,17107
84058,20792175,4980420,21310
84059,13837767,4957300,1893354
84059,13837767,4980420,11812746
84060,113464664,4958070,51360666
84060,113464664,4970190,7028
84061,141904680,4955650,1325390
84061,141904680,4959280,9038194
84062,131324421,4901310,89620
84062,131324421,4911440,6962151
84062,131324421,4935190,395309
84062,131324421,4945090,2094387
84062,131324421,4957300,6290
84062,131324421,4960930,23331136
84062,131324421,4974260,44731
84063,223743386,4962910,13526273
84064,456921455,4963020,3339972
84065,53467795,4906810,27078511
84065,53467795,4920120,60836
84065,53467795,4934970,2287300
84065,53467795,4964340,24041148
84066,621992265,4903345,36206841
84066,621992265,4964670,17504563
84067,21238275,4965110,20906869
84067,21238275,4982930,270472
84069,145821116,4965240,45548542
84070,19004717,4949710,616403
84070,19004717,4967440,18214693
84071,314911964,4956750,330526
84071,314911964,4973050,4358954
84072,413021033,4974920,265118
84074,451389224,4923640,45661062
84074,451389224,4931120,1365142
84074,451389224,4972720,6021807
84074,451389224,4976680,62522589
84075,90506623,4974810,26355193
84078,3463220006,4906920,1052620
84078,3463220006,4947180,16746654
84078,3463220006,4953560,17095642
84078,3463220006,4980090,11970930
84080,641931950,4980200,20879296
84081,40068170,4982950,36721017
84081,40068170,4983470,1094879
84082,379067147,4912420,1134479
84082,379067147,4918140,66089
84082,379067147,4937690,76551
84082,379067147,4980970,1629277
84083,1572660046,4982730,23121667
84084,17196254,4975360,450361
84084,17196254,4982950,16745893
84085,251529265,4984160,6096099
84086,299949394,4985260,1869950
84087,35891669,4907690,54090
84087,35891669,4911980,1679906
84087,35891669,4955210,1989255
84087,35891669,4982840,8131010
84087,35891669,4985370,9010248
84088,24265771,4982950,24265771
84092,140644014,4900650,11789436
84092,140644014,4908570,78340
84092,140644014,4916270,399934
84092,140644014,4920120,337936
84092,140644014,4930900,2729031
84092,140644014,4967440,23950321
84093,14274622,4916270,3461335
84093,14274622,4930900,89674
84093,14274622,4967440,9135418
84094,13166169,4967440,10564939
84094,13166169,4984050,2256665
84095,29892368,4964340,79851
84095,29892368,4970850,29812517
84096,184045743,4934970,52446272
84096,184045743,4964340,8467621
84096,184045743,4970850,6712
84097,15624159,4957300,14212201
84097,15624159,4962470,24126
84098,186029696,4920850,23306274
84098,186029696,4958070,1530769
84098,186029696,4969280,29106750
84098,186029696,4970190,28139069
84098,186029696,4974095,34974767
84101,4777201,4967000,4777201
84102,5002338,4967000,5002338
84103,53139447,4967000,52048133
84104,55893700,4967000,55893700
84105,7966778,4967000,7966778
84106,15638521,4950150,6361976
84106,15638521,4967000,7971879
84106,15638521,4971070,1304666
84107,19529135,4950150,3641941
84107,19529135,4953230,15834017
84107,19529135,4971070,53177
84108,187120680,4922875,47187917
84108,187120680,4950150,42329
84108,187120680,4967000,29883351
84109,147675792,4950150,12080739
84109,147675792,4967000,4158459
84111,3523614,4967000,3523614
84112,2293238,4967000,2293238
84113,498987,4967000,498987
84114,164064,4967000,164064
84115,15729754,4967000,4822640
84115,15729754,4971070,10907114
84116,130382519,4967000,96154761
84117,14545881,4936070,10424861
84117,14545881,4950150,1906718
84117,14545881,4953230,1618472
84118,33627350,4940470,11869296
84118,33627350,4975360,82088
84118,33627350,4982950,1037884
84118,33627350,4983470,20574765
84119,29817852,4967000,536781
84119,29817852,4971070,5715554
84119,29817852,4975360,14232
84119,29817852,4983470,23551285
84120,26154132,4940470,71146
84120,26154132,4983470,26082986
84121,166929642,4900650,22956
84121,166929642,4908570,40754479
84121,166929642,4916270,19475757
84121,166929642,4936070,6346622
84121,166929642,4953230,5015026
84123,21426370,4950150,558991
84123,21426370,4953230,9410092
84123,21426370,4975360,10558627
84123,21426370,4982950,208968
84123,21426370,4983470,689692
84124,19982128,4936070,5246392
84124,19982128,4950150,8481147
84128,21704125,4967000,3615206
84128,21704125,4983470,18088919
84129,17271536,4940470,52963
84129,17271536,4975360,16989867
84129,17271536,4982950,37883
84129,17271536,4983470,190823
84138,15430,4967000,15430
84150,115746,4967000,115746
84180,59013,4967000,59013
84301,7295669,4903950,4653450
84302,205901667,4908460,41664400
84302,205901667,4919680,4294618
84302,205901667,4936290,13093574
84302,205901667,4959390,13810014
84304,11310043,4909725,11310043
84305,144487099,4913190,2402789
84307,1558429888,4915830,9787777
84308,36119887,4915940,13956176
84308,36119887,4977230,658467
84309,22256469,4919680,10984356
84310,274232884,4921990,10880341
84310,274232884,4944870,15152177
84310,274232884,4955100,14736
84310,274232884,4955980,1924701
84310,274232884,4984950,8183771
84311,23113205,4925290,1321806
84311,23113205,4964230,4769380
84312,64350566,4928150,4562164
84312,64350566,4964230,11408601
84314,20100503,4919680,1241886
84314,20100503,4936290,17324503
84315,46222137,4936400,35605467
84315,46222137,4965110,157463
84315,46222137,4983390,855669
84316,91360899,4936620,91360899
84317,563336305,4937060,2146228
84318,14445101,4937390,9835792
84319,262503602,4937500,15015983
84320,122538230,4916490,31666965
84320,122538230,4944760,66931307
84321,570061635,4905050,25370462
84321,570061635,4937500,241220
84321,570061635,4945860,36084966
84321,570061635,4950370,1669633
84321,570061635,4954660,11287872
84321,570061635,4962360,236525
84321,570061635,4964120,1704453
84322,44790,4945860,44790
84324,57091106,4947840,12708977
84325,111163569,4949160,3706694
84325,111163569,4959555,55744728
84326,9265279,4950370,4715184
84326,9265279,4954660,18198
84326,9265279,4962360,47386
84327,43539472,4909725,3607812
84327,43539472,4954550,2220919
84327,43539472,4977230,276051
84328,123392142,4902960,18389950
84328,123392142,4957850,3744426
84330,92960865,4961260,2141620
84331,370703730,4961590,6614687
84332,10344435,4950370,106271
84332,10344435,4962360,9817888
84333,59804652,4916490,6425642
84333,59804652,4963680,8949846
84334,1165741,4964230,1165741
84335,169633225,4901090,9024935
84335,169633225,4905050,34989894
84335,169633225,4937390,1044843
84335,169633225,4945860,1954152
84335,169633225,4969640,13861479
84336,939292031,4969970,4022116
84337,434163933,4922760,20876829
84337,434163933,4928150,124990
84337,434163933,4975800,30990192
84337,434163933,4977120,20766731
84338,24617451,4977230,20323815
84339,160753583,4905050,17731953
84339,160753583,4937500,781080
84339,160753583,4945860,864085
84339,160753583,4954660,64001
84339,160753583,4982620,18827502
84340,83296247,4959390,1382555
84340,83296247,4971255,14917273
84340,83296247,4984710,14399399
84341,27685063,4937390,530189
84341,27685063,4945860,7269692
84341,27685063,4954990,18471220
84401,79435159,4936400,314258
84401,79435159,4948300,854712
84401,79435159,4955980,21354637
84401,79435159,4965110,4877
84401,79435159,4982930,27276919
84403,88090962,4955980,14445550
84403,88090962,4970960,6210976
84403,88090962,4977890,192823
84404,249333344,4924850,15333708
84404,249333344,4933540,5487940
84404,249333344,4948300,17828538
84404,249333344,4955100,1044624
84404,249333344,4955980,27713040
84404,249333344,4960710,29317026
84404,249333344,4961150,3565770
84405,47923499,4943660,7317
84405,47923499,4955980,4632491
84405,47923499,4964010,11994511
84405,47923499,4970960,3886629
84405,47923499,4971180,11963141
84405,47923499,4977890,3022809
84405,47923499,4982070,5282500
84408,1275179,4955980,1275179
84414,56240165,4933540,2241584
84414,56240165,4955100,18378416
84414,56240165,4961150,14505535
84501,558298231,4910440,7519751
84501,558298231,4962030,13041583
84501,558298231,4982510,5163014
84501,558298231,4983730,2759251
84511,475474915,4906370,13016372
84511,475474915,4984095,36895993
84512,767197114,4906700,62174600
84512,767197114,4977697,51747132
84513,42904506,4910660,5750076
84513,42904506,4956860,126777
84516,40078229,4913300,2622165
84518,169517921,4914070,2240407
84520,16965047,4920890,14523619
84521,128904607,4922540,1826250
84522,178422516,4922870,3018253
84523,298644826,4925180,6038537
84525,1272455578,4931670,59922903
84526,501565037,4910440,6947782
84526,501565037,4913740,529495
84526,501565037,4934530,4679097
84526,501565037,4941020,170763
84526,501565037,4967990,2386681
84526,501565037,4972060,8824885
84528,630242106,4936950,5852512
84529,104398461,4941020,1665839
84530,1861122816,4943110,86741758
84531,706922838,4933002,20744159
84531,706922838,4949380,19704208
84531,706922838,4956440,465440
84532,4092397710,4911000,24042827
84532,4092397710,4943110,36449548
84532,4092397710,4950700,12421953
84532,4092397710,4971455,36780027
